periodo;semana;dia;monto;descuento;prod;cantidad;IncluidoProdTest
6969;Semana 37;Wednesday;850;0;KS_364;1;1
6970;Semana 37;Wednesday;125;0;KS_318;1;1
6971;Semana 37;Wednesday;1500;0;KS_484;1;1
6972;Semana 37;Wednesday;1025;0;KS_664;1;1
6973;Semana 37;Wednesday;1025;0;KS_340;1;1
6974;Semana 37;Wednesday;250;0;KS_318;2;1
6975;Semana 37;Wednesday;150;0;KS_362;1;0
6976;Semana 37;Thursday;75;0;KS_526;1;0
6977;Semana 37;Thursday;500;0;KS_332;1;0
6978;Semana 37;Thursday;300;0;KS_564;1;0
6979;Semana 37;Thursday;600;0;KS_308;1;1
6980;Semana 37;Thursday;7450;0;KS_472;1;0
6981;Semana 37;Thursday;7450;0;KS_638;1;0
6982;Semana 37;Thursday;7450;0;KS_484;1;1
6983;Semana 37;Thursday;7450;0;KS_974;1;1
6984;Semana 37;Thursday;2000;25;KS_1036;5;0
6985;Semana 37;Thursday;2000;25;KS_644;3;1
6986;Semana 37;Thursday;2000;25;KS_372;1;0
6987;Semana 37;Thursday;550;0;KS_607;1;0
6988;Semana 37;Thursday;200;0;KS_365;1;0
6989;Semana 37;Thursday;375;0;KS_319;3;0
6990;Semana 37;Thursday;3350;0;KS_418;1;0
6991;Semana 37;Thursday;3350;0;KS_944;1;0
6992;Semana 37;Thursday;3350;0;KS_652;1;1
6993;Semana 37;Thursday;5400;600;KS_464;1;1
6994;Semana 37;Thursday;100;0;KS_1037;2;1
6995;Semana 37;Thursday;1875;50;KS_337;7;1
6996;Semana 37;Thursday;1875;50;KS_645;6;0
6997;Semana 37;Thursday;350;0;KS_688;1;1
6998;Semana 37;Thursday;350;0;KS_688;1;1
6999;Semana 37;Thursday;500;25;KS_644;3;1
7000;Semana 37;Thursday;375;0;KS_358;1;1
7001;Semana 37;Thursday;1950;0;KS_720;1;1
7002;Semana 37;Thursday;1000;0;KS_312;1;1
7003;Semana 37;Thursday;450;0;KS_614;1;0
7004;Semana 37;Thursday;1500;0;KS_484;1;1
7005;Semana 37;Thursday;125;0;KS_336;1;1
7006;Semana 37;Thursday;2150;0;KS_426;1;1
7007;Semana 37;Thursday;2150;0;KS_602;1;0
7008;Semana 37;Thursday;2150;0;KS_328;1;1
7009;Semana 37;Thursday;150;0;KS_360;1;1
7010;Semana 37;Thursday;700;0;KS_308;1;1
7011;Semana 37;Thursday;700;0;KS_1009;1;0
7012;Semana 37;Thursday;125;0;KS_324;1;1
7013;Semana 37;Thursday;350;0;KS_688;1;1
7014;Semana 37;Thursday;300;0;KS_362;2;0
7015;Semana 37;Friday;125;0;KS_318;1;1
7016;Semana 37;Friday;500;0;KS_332;1;0
7017;Semana 37;Friday;600;0;KS_518;1;0
7018;Semana 37;Friday;550;0;KS_606;1;0
7019;Semana 37;Friday;750;0;KS_358;2;1
7020;Semana 37;Friday;1200;0;KS_538;1;1
7021;Semana 37;Friday;800;0;KS_486;1;1
7022;Semana 37;Friday;425;0;KS_1006;1;1
7023;Semana 37;Friday;300;0;KS_546;3;1
7024;Semana 37;Friday;2350;0;KS_496;1;1
7025;Semana 37;Friday;2350;0;KS_538;1;1
7026;Semana 37;Friday;2350;0;KS_938;1;0
7027;Semana 37;Friday;2350;0;KS_346;2;1
7028;Semana 37;Friday;350;0;KS_688;1;1
7029;Semana 37;Friday;225;25;KS_324;2;1
7030;Semana 37;Friday;900;0;KS_494;1;0
7031;Semana 37;Saturday;450;0;KS_669;1;0
7032;Semana 37;Saturday;400;0;KS_369;2;0
7033;Semana 37;Saturday;1500;0;KS_485;1;0
7034;Semana 37;Saturday;1935.000038;215.0000095;KS_354;1;0
7035;Semana 37;Saturday;1935.000038;215.0000095;KS_610;1;1
7036;Semana 37;Saturday;675;0;KS_636;9;1
7037;Semana 37;Saturday;125;0;KS_324;1;1
7038;Semana 37;Saturday;250;0;KS_318;2;1
7039;Semana 37;Saturday;375;0;KS_328;1;1
7040;Semana 37;Saturday;375;0;KS_692;1;1
7041;Semana 37;Saturday;250;0;KS_490;1;0
7042;Semana 37;Saturday;1150;0;KS_368;3;1
7043;Semana 37;Saturday;1150;0;KS_592;1;0
7044;Semana 37;Saturday;6819.999695;329.9999952;KS_464;1;1
7045;Semana 37;Saturday;6819.999695;329.9999952;KS_536;1;0
7046;Semana 37;Saturday;6819.999695;329.9999952;KS_662;1;1
7047;Semana 37;Saturday;500;25;KS_644;3;1
7048;Semana 37;Saturday;500;25;KS_644;3;1
7049;Semana 37;Saturday;1750;0;KS_710;1;0
7050;Semana 37;Saturday;700;100;KS_328;1;1
7051;Semana 37;Saturday;700;100;KS_604;1;1
7052;Semana 37;Saturday;1000;0;KS_312;1;1
7053;Semana 37;Saturday;250;0;KS_560;1;0
7054;Semana 37;Saturday;200;0;KS_1010;2;0
7055;Semana 37;Saturday;100;0;KS_547;1;1
7056;Semana 37;Saturday;550;0;KS_703;1;0
7057;Semana 37;Monday;250;0;KS_361;1;1
7058;Semana 37;Monday;250;0;KS_545;1;0
7059;Semana 37;Monday;1500;0;KS_485;1;0
7060;Semana 37;Monday;200;0;KS_369;1;0
7061;Semana 37;Monday;250;0;KS_318;1;1
7062;Semana 37;Monday;250;0;KS_336;1;1
7063;Semana 37;Monday;700;0;KS_460;1;1
7064;Semana 37;Monday;525;0;KS_688;1;1
7065;Semana 37;Monday;525;0;KS_965;1;0
7066;Semana 37;Monday;600;0;KS_612;1;0
7067;Semana 37;Monday;2750;150;KS_460;1;1
7068;Semana 37;Monday;2750;150;KS_718;1;0
7069;Semana 37;Monday;2750;150;KS_538;1;1
7070;Semana 37;Monday;225;0;KS_636;3;1
7071;Semana 37;Monday;325;0;KS_630;4;1
7072;Semana 37;Monday;325;0;KS_318;1;1
7073;Semana 37;Monday;800;0;KS_486;1;1
7074;Semana 37;Monday;175;0;KS_966;1;0
7075;Semana 37;Monday;2000;0;KS_547;10;1
7076;Semana 37;Monday;2000;0;KS_365;5;0
7077;Semana 37;Monday;225;0;KS_328;1;1
7078;Semana 37;Monday;225;0;KS_318;1;1
7079;Semana 37;Monday;200;0;KS_630;4;1
7080;Semana 37;Tuesday;559.9999905;64.99999762;KS_318;5;1
7081;Semana 37;Tuesday;375;0;KS_359;1;0
7082;Semana 37;Tuesday;350;0;KS_688;1;1
7083;Semana 37;Tuesday;350;0;KS_663;1;0
7084;Semana 37;Tuesday;2250;0;KS_468;1;1
7085;Semana 37;Tuesday;225;0;KS_328;1;1
7086;Semana 37;Tuesday;225;0;KS_336;1;1
7087;Semana 37;Tuesday;175;0;KS_338;1;1
7088;Semana 37;Tuesday;175;0;KS_630;1;1
7089;Semana 37;Tuesday;3000;0;KS_382;2;0
7090;Semana 37;Tuesday;2075;0;KS_538;1;1
7091;Semana 37;Tuesday;2075;0;KS_496;1;1
7092;Semana 37;Tuesday;2075;0;KS_336;3;1
7093;Semana 37;Tuesday;100;0;KS_329;1;1
7094;Semana 37;Tuesday;200;0;KS_369;1;0
7095;Semana 37;Tuesday;1000;50;KS_645;6;0
7096;Semana 37;Tuesday;700;0;KS_605;1;0
7097;Semana 37;Tuesday;2700;25;KS_644;3;1
7098;Semana 37;Tuesday;2700;25;KS_460;2;1
7099;Semana 37;Tuesday;2700;25;KS_346;1;1
7100;Semana 37;Tuesday;2700;25;KS_630;2;1
7101;Semana 37;Tuesday;2700;25;KS_342;1;0
7102;Semana 37;Tuesday;525;0;KS_358;1;1
7103;Semana 37;Tuesday;525;0;KS_526;2;0
7104;Semana 37;Tuesday;350;0;KS_1009;1;0
7105;Semana 37;Tuesday;350;0;KS_968;1;0
7106;Semana 37;Tuesday;2450;0;KS_386;1;1
7107;Semana 37;Tuesday;400;0;KS_328;4;1
7108;Semana 37;Tuesday;3000;500;KS_440;2;0
7109;Semana 37;Tuesday;1450;0;KS_346;1;1
7110;Semana 37;Tuesday;1450;0;KS_538;1;1
7111;Semana 37;Tuesday;1450;0;KS_360;1;1
7112;Semana 37;Tuesday;719.9999809;80.00000119;KS_536;1;0
7113;Semana 37;Tuesday;225;0;KS_339;1;1
7114;Semana 37;Tuesday;225;0;KS_329;1;1
7115;Semana 37;Tuesday;125;0;KS_319;1;0
7116;Semana 37;Tuesday;175;0;KS_645;1;0
7117;Semana 37;Tuesday;1500;0;KS_635;1;0
7118;Semana 37;Tuesday;540.0000095;60.00000238;KS_544;4;1
7119;Semana 37;Tuesday;540.0000095;60.00000238;KS_546;2;1
7120;Semana 37;Tuesday;1500;0;KS_526;20;0
7121;Semana 37;Tuesday;350;0;KS_688;1;1
7122;Semana 37;Tuesday;900;0;KS_542;1;0
7123;Semana 37;Tuesday;225;0;KS_346;1;1
7124;Semana 37;Tuesday;225;0;KS_318;1;1
7125;Semana 37;Tuesday;500;0;KS_332;1;0
7126;Semana 37;Tuesday;300;0;KS_360;2;1
7127;Semana 37;Tuesday;350;0;KS_688;1;1
7128;Semana 37;Tuesday;1200;0;KS_342;1;0
7129;Semana 37;Tuesday;1200;0;KS_318;2;1
7130;Semana 37;Tuesday;1200;0;KS_360;1;1
7131;Semana 37;Tuesday;1200;0;KS_364;1;1
7132;Semana 37;Tuesday;500;0;KS_332;1;0
7133;Semana 37;Tuesday;450;0;KS_938;1;0
7134;Semana 37;Tuesday;2650;0;KS_528;1;0
7135;Semana 37;Tuesday;100;0;KS_630;2;1
7136;Semana 38;Wednesday;1875;0;KS_304;1;1
7137;Semana 38;Wednesday;1875;0;KS_652;3;1
7138;Semana 38;Wednesday;1875;0;KS_666;1;1
7139;Semana 38;Wednesday;150;0;KS_362;1;0
7140;Semana 38;Wednesday;100;0;KS_328;1;1
7141;Semana 38;Wednesday;250;0;KS_360;1;1
7142;Semana 38;Wednesday;250;0;KS_544;1;1
7143;Semana 38;Wednesday;400;0;KS_462;1;0
7144;Semana 38;Wednesday;1350;0;KS_577;1;0
7145;Semana 38;Wednesday;1350;0;KS_543;1;0
7146;Semana 38;Wednesday;425;0;KS_705;1;0
7147;Semana 38;Wednesday;250;0;KS_325;2;1
7148;Semana 38;Wednesday;800;0;KS_367;2;1
7149;Semana 38;Wednesday;500;0;KS_456;1;0
7150;Semana 38;Wednesday;725;0;KS_688;1;1
7151;Semana 38;Wednesday;725;0;KS_340;1;1
7152;Semana 38;Wednesday;250;0;KS_560;1;0
7153;Semana 38;Wednesday;6750;150;KS_586;1;0
7154;Semana 38;Wednesday;6750;150;KS_538;1;1
7155;Semana 38;Wednesday;6750;150;KS_386;2;1
7156;Semana 38;Wednesday;1200;0;KS_538;1;1
7157;Semana 38;Wednesday;1350;25;KS_556;2;0
7158;Semana 38;Wednesday;1350;25;KS_644;3;1
7159;Semana 38;Wednesday;1350;25;KS_328;1;1
7160;Semana 38;Wednesday;1350;0;KS_616;1;0
7161;Semana 38;Wednesday;1350;0;KS_486;1;1
7162;Semana 38;Wednesday;700;0;KS_688;1;1
7163;Semana 38;Wednesday;700;0;KS_360;1;1
7164;Semana 38;Wednesday;700;0;KS_328;1;1
7165;Semana 38;Wednesday;700;0;KS_652;1;1
7166;Semana 38;Wednesday;350;0;KS_360;1;1
7167;Semana 38;Wednesday;350;0;KS_364;1;1
7168;Semana 38;Wednesday;300;0;KS_636;4;1
7169;Semana 38;Wednesday;1800;0;KS_304;1;1
7170;Semana 38;Wednesday;1800;0;KS_606;1;0
7171;Semana 38;Wednesday;1900;50;KS_720;1;1
7172;Semana 38;Wednesday;100;0;KS_630;2;1
7173;Semana 38;Thursday;600;0;KS_342;1;0
7174;Semana 38;Thursday;500;0;KS_332;1;0
7175;Semana 38;Thursday;325;0;KS_330;1;1
7176;Semana 38;Thursday;2000;0;KS_310;2;0
7177;Semana 38;Thursday;100;0;KS_630;2;1
7178;Semana 38;Thursday;450;0;KS_938;1;0
7179;Semana 38;Thursday;6725;750;KS_332;1;0
7180;Semana 38;Thursday;6725;750;KS_330;1;1
7181;Semana 38;Thursday;6725;750;KS_722;1;0
7182;Semana 38;Thursday;6725;750;KS_1012;1;0
7183;Semana 38;Thursday;6725;750;KS_364;4;1
7184;Semana 38;Thursday;6725;750;KS_1009;3;0
7185;Semana 38;Thursday;6725;750;KS_360;4;1
7186;Semana 38;Thursday;6725;750;KS_352;3;0
7187;Semana 38;Thursday;6725;750;KS_362;4;0
7188;Semana 38;Thursday;6725;750;KS_488;1;0
7189;Semana 38;Thursday;6725;750;KS_408;1;0
7190;Semana 38;Thursday;6725;750;KS_630;10;1
7191;Semana 38;Thursday;6725;750;KS_616;1;0
7192;Semana 38;Thursday;2900;500;KS_494;1;0
7193;Semana 38;Thursday;2900;500;KS_486;1;1
7194;Semana 38;Thursday;2900;500;KS_312;1;1
7195;Semana 38;Thursday;2900;500;KS_510;1;0
7196;Semana 38;Thursday;2425;0;KS_566;1;0
7197;Semana 38;Thursday;2425;0;KS_342;1;0
7198;Semana 38;Thursday;2425;0;KS_652;1;1
7199;Semana 38;Thursday;2425;0;KS_360;1;1
7200;Semana 38;Thursday;2425;0;KS_570;1;0
7201;Semana 38;Thursday;2425;0;KS_336;1;1
7202;Semana 38;Thursday;2425;0;KS_578;1;0
7203;Semana 38;Thursday;900;0;KS_462;1;0
7204;Semana 38;Thursday;900;0;KS_458;1;0
7205;Semana 38;Thursday;1450;0;KS_315;1;0
7206;Semana 38;Thursday;375;0;KS_591;1;1
7207;Semana 38;Thursday;3250;0;KS_721;1;0
7208;Semana 38;Thursday;3250;0;KS_601;1;0
7209;Semana 38;Thursday;3250;0;KS_587;1;1
7210;Semana 38;Thursday;450;0;KS_361;1;1
7211;Semana 38;Thursday;450;0;KS_319;1;0
7212;Semana 38;Thursday;450;0;KS_966;1;0
7213;Semana 38;Thursday;1750;0;KS_475;1;0
7214;Semana 38;Thursday;1000;0;KS_407;1;0
7215;Semana 38;Thursday;525;0;KS_340;1;1
7216;Semana 38;Thursday;525;0;KS_362;1;0
7217;Semana 38;Thursday;150;0;KS_630;3;1
7218;Semana 38;Thursday;300;0;KS_362;2;0
7219;Semana 38;Friday;900;0;KS_543;1;0
7220;Semana 38;Friday;200;25;KS_369;1;0
7221;Semana 38;Friday;525;0;KS_645;3;0
7222;Semana 38;Friday;125;0;KS_319;1;0
7223;Semana 38;Friday;1125;0;KS_1006;1;1
7224;Semana 38;Friday;1125;0;KS_360;1;1
7225;Semana 38;Friday;1125;0;KS_336;2;1
7226;Semana 38;Friday;1125;0;KS_544;1;1
7227;Semana 38;Friday;1125;0;KS_362;1;0
7228;Semana 38;Friday;1125;0;KS_630;1;1
7229;Semana 38;Friday;250;0;KS_488;1;0
7230;Semana 38;Friday;7000;1500;KS_466;1;0
7231;Semana 38;Friday;7000;1500;KS_434;1;0
7232;Semana 38;Friday;7000;1500;KS_440;1;0
7233;Semana 38;Friday;7000;1500;KS_430;1;0
7234;Semana 38;Friday;2700;0;KS_720;1;1
7235;Semana 38;Friday;2700;0;KS_340;1;1
7236;Semana 38;Friday;2700;0;KS_358;1;1
7237;Semana 38;Friday;3350;100;KS_720;1;1
7238;Semana 38;Friday;3350;100;KS_540;1;1
7239;Semana 38;Saturday;275;0;KS_692;1;1
7240;Semana 38;Saturday;1000;0;KS_313;1;0
7241;Semana 38;Saturday;800;0;KS_367;2;1
7242;Semana 38;Saturday;250;0;KS_360;1;1
7243;Semana 38;Saturday;250;0;KS_328;1;1
7244;Semana 38;Saturday;1950;0;KS_538;1;1
7245;Semana 38;Saturday;1950;0;KS_526;10;0
7246;Semana 38;Saturday;2000;0;KS_548;3;1
7247;Semana 38;Saturday;2000;0;KS_346;2;1
7248;Semana 38;Saturday;2000;0;KS_312;1;1
7249;Semana 38;Saturday;2000;0;KS_456;1;0
7250;Semana 38;Saturday;500;0;KS_600;1;1
7251;Semana 38;Saturday;1050;0;KS_548;7;1
7252;Semana 38;Saturday;1050;0;KS_678;1;0
7253;Semana 38;Saturday;450;0;KS_326;1;1
7254;Semana 38;Saturday;450;0;KS_546;1;1
7255;Semana 38;Saturday;1875;0;KS_366;2;1
7256;Semana 38;Saturday;1875;0;KS_340;1;1
7257;Semana 38;Saturday;1875;0;KS_326;1;1
7258;Semana 38;Saturday;1875;0;KS_662;1;1
7259;Semana 38;Saturday;250;0;KS_318;1;1
7260;Semana 38;Saturday;250;0;KS_324;1;1
7261;Semana 38;Saturday;125;0;KS_338;1;1
7262;Semana 38;Saturday;550;0;KS_560;1;0
7263;Semana 38;Saturday;550;0;KS_348;4;1
7264;Semana 38;Saturday;1200;0;KS_366;2;1
7265;Semana 38;Saturday;1200;0;KS_971;1;1
7266;Semana 38;Saturday;900;0;KS_950;2;1
7267;Semana 38;Saturday;450;0;KS_950;1;1
7268;Semana 38;Saturday;125;0;KS_324;1;1
7269;Semana 38;Saturday;600;0;KS_308;1;1
7270;Semana 38;Saturday;125;0;KS_336;1;1
7271;Semana 38;Saturday;775;0;KS_318;1;1
7272;Semana 38;Saturday;775;0;KS_664;1;1
7273;Semana 38;Saturday;125;0;KS_338;1;1
7274;Semana 38;Saturday;2250;0;KS_950;1;1
7275;Semana 38;Saturday;2250;0;KS_326;1;1
7276;Semana 38;Saturday;2250;0;KS_358;1;1
7277;Semana 38;Saturday;2250;0;KS_1030;1;1
7278;Semana 38;Saturday;2250;0;KS_370;1;0
7279;Semana 38;Saturday;2250;0;KS_324;1;1
7280;Semana 38;Saturday;475;0;KS_326;1;1
7281;Semana 38;Saturday;475;0;KS_338;1;1
7282;Semana 38;Saturday;750;50;KS_586;1;0
7283;Semana 38;Saturday;700;0;KS_688;2;1
7284;Semana 38;Saturday;1300;0;KS_664;2;1
7285;Semana 38;Saturday;1000;0;KS_302;1;1
7286;Semana 38;Saturday;1000;0;KS_318;2;1
7287;Semana 38;Saturday;300;0;KS_636;4;1
7288;Semana 38;Saturday;600;0;KS_308;1;1
7289;Semana 38;Saturday;200;0;KS_364;1;1
7290;Semana 38;Saturday;375;0;KS_348;1;1
7291;Semana 38;Saturday;375;0;KS_1009;1;0
7292;Semana 38;Saturday;375;0;KS_364;1;1
7293;Semana 38;Saturday;89.99999762;10.00000015;KS_544;1;1
7294;Semana 38;Saturday;2100;0;KS_690;1;0
7295;Semana 38;Saturday;2100;0;KS_396;1;0
7296;Semana 38;Saturday;350;0;KS_688;1;1
7297;Semana 38;Saturday;3250;125;KS_1033;2;1
7298;Semana 38;Saturday;3250;125;KS_1024;1;1
7299;Semana 38;Saturday;3250;125;KS_552;1;0
7300;Semana 38;Saturday;3250;125;KS_1036;12;0
7301;Semana 38;Saturday;3250;125;KS_678;1;0
7302;Semana 38;Saturday;3250;125;KS_336;6;1
7303;Semana 38;Saturday;3250;125;KS_692;1;1
7304;Semana 38;Saturday;1000;0;KS_310;1;0
7305;Semana 38;Monday;125;0;KS_319;1;0
7306;Semana 38;Monday;700;0;KS_461;1;0
7307;Semana 38;Monday;1500;0;KS_485;1;0
7308;Semana 38;Monday;400;0;KS_463;1;0
7309;Semana 38;Monday;450;0;KS_361;3;1
7310;Semana 38;Monday;350;0;KS_663;1;0
7311;Semana 38;Monday;600;250;KS_1024;2;1
7312;Semana 38;Monday;2025;0;KS_712;1;0
7313;Semana 38;Monday;2025;0;KS_634;1;0
7314;Semana 38;Monday;2025;0;KS_338;1;1
7315;Semana 38;Monday;500;25;KS_644;3;1
7316;Semana 38;Monday;325;0;KS_666;1;1
7317;Semana 38;Monday;500;0;KS_601;1;0
7318;Semana 38;Monday;1200;0;KS_308;2;1
7319;Semana 38;Monday;700;0;KS_508;1;0
7320;Semana 38;Monday;1400;0;KS_664;2;1
7321;Semana 38;Monday;1400;0;KS_544;1;1
7322;Semana 38;Monday;2550;0;KS_664;3;1
7323;Semana 38;Monday;2550;0;KS_1033;1;1
7324;Semana 38;Monday;2550;0;KS_626;1;0
7325;Semana 38;Monday;400;0;KS_971;1;1
7326;Semana 38;Monday;350;0;KS_688;1;1
7327;Semana 38;Monday;250;0;KS_324;2;1
7328;Semana 38;Monday;450;0;KS_368;2;1
7329;Semana 38;Monday;2125;0;KS_556;1;0
7330;Semana 38;Monday;2125;0;KS_680;1;0
7331;Semana 38;Monday;375;0;KS_656;1;1
7332;Semana 38;Monday;375;0;KS_336;1;1
7333;Semana 38;Monday;375;0;KS_324;1;1
7334;Semana 38;Monday;300;0;KS_352;2;0
7335;Semana 38;Monday;300;0;KS_346;1;1
7336;Semana 38;Monday;375;0;KS_340;1;1
7337;Semana 38;Monday;375;0;KS_340;1;1
7338;Semana 38;Monday;350;0;KS_688;1;1
7339;Semana 38;Monday;450;0;KS_947;1;0
7340;Semana 38;Monday;975;0;KS_348;7;1
7341;Semana 38;Monday;975;0;KS_938;1;0
7342;Semana 38;Monday;3450;100;KS_720;1;1
7343;Semana 38;Monday;3450;100;KS_308;1;1
7344;Semana 38;Monday;3450;100;KS_312;1;1
7345;Semana 38;Monday;950;0;KS_974;1;1
7346;Semana 38;Tuesday;100;0;KS_546;1;1
7347;Semana 38;Tuesday;500;0;KS_352;1;0
7348;Semana 38;Tuesday;500;0;KS_366;1;1
7349;Semana 38;Tuesday;250;0;KS_324;2;1
7350;Semana 38;Tuesday;450;0;KS_938;1;0
7351;Semana 38;Tuesday;1400;0;KS_548;12;1
7352;Semana 38;Tuesday;1400;0;KS_544;2;1
7353;Semana 38;Tuesday;600;0;KS_308;1;1
7354;Semana 38;Tuesday;950;0;KS_974;1;1
7355;Semana 38;Tuesday;300;0;KS_548;2;1
7356;Semana 38;Tuesday;300;0;KS_544;1;1
7357;Semana 38;Tuesday;700;0;KS_461;1;0
7358;Semana 38;Tuesday;225;0;KS_369;1;0
7359;Semana 38;Tuesday;600;0;KS_367;1;1
7360;Semana 38;Tuesday;600;0;KS_545;2;0
7361;Semana 38;Tuesday;1175;0;KS_667;1;0
7362;Semana 38;Tuesday;1175;0;KS_939;1;0
7363;Semana 38;Tuesday;1175;0;KS_367;1;1
7364;Semana 38;Tuesday;4975;150;KS_387;1;0
7365;Semana 38;Tuesday;4975;150;KS_571;1;0
7366;Semana 38;Tuesday;4975;150;KS_591;1;1
7367;Semana 38;Tuesday;4975;150;KS_719;1;0
7368;Semana 38;Tuesday;4975;150;KS_371;1;1
7369;Semana 38;Tuesday;3000;50;KS_375;1;0
7370;Semana 38;Tuesday;3000;50;KS_587;1;1
7371;Semana 38;Tuesday;125;0;KS_318;1;1
7372;Semana 38;Tuesday;1450;0;KS_974;1;1
7373;Semana 38;Tuesday;1450;0;KS_340;1;1
7374;Semana 38;Tuesday;1450;0;KS_336;1;1
7375;Semana 39;Wednesday;125;0;KS_655;1;0
7376;Semana 39;Wednesday;125;0;KS_655;1;0
7377;Semana 39;Wednesday;400;0;KS_366;1;1
7378;Semana 39;Wednesday;359.9999905;40.0000006;KS_971;1;1
7379;Semana 39;Wednesday;2050;0;KS_304;1;1
7380;Semana 39;Wednesday;2050;0;KS_586;1;0
7381;Semana 39;Wednesday;3400;100;KS_404;1;1
7382;Semana 39;Wednesday;3400;100;KS_306;1;0
7383;Semana 39;Wednesday;175;0;KS_645;1;0
7384;Semana 39;Wednesday;250;0;KS_657;2;0
7385;Semana 39;Wednesday;1125;0;KS_341;3;1
7386;Semana 39;Wednesday;325;0;KS_331;1;1
7387;Semana 39;Wednesday;225;0;KS_318;1;1
7388;Semana 39;Wednesday;225;0;KS_652;1;1
7389;Semana 39;Wednesday;625;0;KS_971;1;1
7390;Semana 39;Wednesday;625;0;KS_368;1;1
7391;Semana 39;Wednesday;1050;0;KS_660;1;1
7392;Semana 39;Wednesday;1050;0;KS_366;1;1
7393;Semana 39;Wednesday;1654.999924;295.0000048;KS_720;1;1
7394;Semana 39;Wednesday;500;0;KS_332;1;0
7395;Semana 39;Wednesday;200;0;KS_546;1;1
7396;Semana 39;Wednesday;200;0;KS_544;1;1
7397;Semana 39;Wednesday;300;0;KS_636;4;1
7398;Semana 39;Wednesday;250;0;KS_318;1;1
7399;Semana 39;Wednesday;250;0;KS_324;1;1
7400;Semana 39;Wednesday;125;0;KS_324;1;1
7401;Semana 39;Wednesday;1075;0;KS_366;1;1
7402;Semana 39;Wednesday;1075;0;KS_654;1;1
7403;Semana 39;Wednesday;1075;0;KS_656;1;1
7404;Semana 39;Wednesday;1075;0;KS_1006;1;1
7405;Semana 39;Thursday;650;175;KS_649;1;0
7406;Semana 39;Thursday;650;175;KS_517;1;1
7407;Semana 39;Thursday;225;0;KS_369;1;0
7408;Semana 39;Thursday;550;0;KS_607;1;0
7409;Semana 39;Thursday;325;0;KS_331;1;1
7410;Semana 39;Thursday;100;0;KS_545;1;0
7411;Semana 39;Thursday;700;0;KS_688;2;1
7412;Semana 39;Thursday;125;0;KS_324;1;1
7413;Semana 39;Thursday;100;0;KS_546;1;1
7414;Semana 39;Thursday;350;0;KS_688;1;1
7415;Semana 39;Thursday;400;0;KS_366;1;1
7416;Semana 39;Thursday;1000;0;KS_312;1;1
7417;Semana 39;Thursday;800;0;KS_536;1;0
7418;Semana 39;Thursday;1800;0;KS_1036;1;0
7419;Semana 39;Thursday;1800;0;KS_941;1;0
7420;Semana 39;Thursday;1800;0;KS_486;1;1
7421;Semana 39;Thursday;300;0;KS_318;1;1
7422;Semana 39;Thursday;300;0;KS_582;1;1
7423;Semana 39;Thursday;450;0;KS_368;2;1
7424;Semana 39;Thursday;500;0;KS_332;1;0
7425;Semana 39;Thursday;179.9999952;20.0000003;KS_360;1;1
7426;Semana 39;Thursday;179.9999952;20.0000003;KS_630;1;1
7427;Semana 39;Thursday;275;0;KS_348;2;1
7428;Semana 39;Thursday;275;0;KS_336;1;1
7429;Semana 39;Thursday;500;0;KS_458;1;0
7430;Semana 39;Thursday;125;0;KS_339;1;1
7431;Semana 39;Thursday;125;0;KS_655;1;0
7432;Semana 39;Thursday;500;0;KS_333;1;0
7433;Semana 39;Thursday;400;0;KS_367;1;1
7434;Semana 39;Thursday;925;0;KS_666;1;1
7435;Semana 39;Thursday;925;0;KS_570;1;0
7436;Semana 39;Thursday;7250;0;KS_340;2;1
7437;Semana 39;Thursday;7250;0;KS_404;1;1
7438;Semana 39;Thursday;7250;0;KS_318;2;1
7439;Semana 39;Thursday;7250;0;KS_382;1;0
7440;Semana 39;Thursday;7250;0;KS_422;1;1
7441;Semana 39;Thursday;7250;0;KS_656;1;1
7442;Semana 39;Thursday;7250;0;KS_552;1;0
7443;Semana 39;Thursday;7250;0;KS_410;1;0
7444;Semana 39;Thursday;2250;0;KS_526;2;0
7445;Semana 39;Thursday;2250;0;KS_478;1;0
7446;Semana 39;Thursday;2250;0;KS_538;1;1
7447;Semana 39;Thursday;250;0;KS_488;1;0
7448;Semana 39;Thursday;1350;0;KS_366;2;1
7449;Semana 39;Thursday;1350;0;KS_656;1;1
7450;Semana 39;Thursday;1350;0;KS_1006;1;1
7451;Semana 39;Friday;125;0;KS_325;1;1
7452;Semana 39;Friday;225;0;KS_369;1;0
7453;Semana 39;Friday;125;0;KS_319;1;0
7454;Semana 39;Friday;125;0;KS_319;1;0
7455;Semana 39;Friday;600;0;KS_613;1;0
7456;Semana 39;Friday;250;0;KS_325;2;1
7457;Semana 39;Friday;1000;0;KS_595;1;0
7458;Semana 39;Friday;1000;0;KS_948;1;0
7459;Semana 39;Friday;250;0;KS_319;2;0
7460;Semana 39;Friday;500;25;KS_582;3;1
7461;Semana 39;Friday;800;0;KS_536;1;0
7462;Semana 39;Friday;400;0;KS_366;1;1
7463;Semana 39;Friday;1700;0;KS_688;2;1
7464;Semana 39;Friday;1700;0;KS_312;1;1
7465;Semana 39;Friday;250;0;KS_1030;1;1
7466;Semana 39;Friday;350;0;KS_688;1;1
7467;Semana 39;Friday;1800;0;KS_1033;1;1
7468;Semana 39;Friday;1800;0;KS_484;1;1
7469;Semana 39;Friday;700;0;KS_688;2;1
7470;Semana 39;Friday;1000;0;KS_406;1;1
